Wall time,Step,Value
1615920709.566529,0,0.3333333432674408
1615920711.221722,1,0.34375
1615920712.864898,2,0.28125
1615920714.509946,3,0.3229166567325592
1615920716.146019,4,0.4479166567325592
1615920717.793344,5,0.3958333432674408
1615920719.424382,6,0.3854166567325592
1615920721.067657,7,0.40625
1615920722.715037,8,0.4583333432674408
1615920724.354021,9,0.5208333134651184
1615920726.001633,10,0.5729166865348816
1615920727.645397,11,0.5520833134651184
1615920729.284016,12,0.5729166865348816
1615920730.963518,13,0.6041666865348816
1615920732.611139,14,0.6145833134651184
1615920734.27384,15,0.59375
1615920735.909468,16,0.6145833134651184
1615920737.55943,17,0.5625
1615920739.199021,18,0.6041666865348816
1615920740.840399,19,0.6354166865348816
1615920742.4831023,20,0.6145833134651184
1615920744.126536,21,0.6145833134651184
1615920745.759655,22,0.7083333134651184
1615920747.42075,23,0.6458333134651184
1615920749.062562,24,0.625
1615920750.693312,25,0.6458333134651184
1615920752.322302,26,0.6875
1615920753.963052,27,0.6979166865348816
1615920755.590133,28,0.6041666865348816
1615920757.234918,29,0.6979166865348816
1615920758.862086,30,0.6770833134651184
1615920760.497065,31,0.6458333134651184
1615920762.139882,32,0.6770833134651184
1615920763.793698,33,0.65625
1615920765.436533,34,0.6666666865348816
1615920767.079388,35,0.6458333134651184
1615920768.736554,36,0.6770833134651184
1615920770.378472,37,0.6875
1615920772.0202863,38,0.65625
1615920773.6649363,39,0.6979166865348816
1615920775.293785,40,0.7083333134651184
1615920776.9275,41,0.6354166865348816
1615920778.568343,42,0.6666666865348816
1615920780.205332,43,0.6666666865348816
1615920781.855999,44,0.6666666865348816
1615920783.505317,45,0.6458333134651184
1615920785.136684,46,0.6770833134651184
1615920786.776337,47,0.7083333134651184
1615920788.408527,48,0.6979166865348816
1615920790.050057,49,0.6666666865348816
1615920791.695765,50,0.6666666865348816
1615920793.317402,51,0.71875
1615920794.946045,52,0.6770833134651184
1615920796.597643,53,0.6770833134651184
1615920798.225571,54,0.7083333134651184
1615920799.864941,55,0.65625
1615920801.481306,56,0.6979166865348816
1615920803.136533,57,0.6770833134651184
1615920804.784962,58,0.6770833134651184
1615920806.434329,59,0.6770833134651184
1615920808.081333,60,0.6666666865348816
1615920809.736247,61,0.7083333134651184
1615920811.368888,62,0.65625
1615920813.009609,63,0.7083333134651184
1615920814.6572502,64,0.71875
1615920816.272796,65,0.65625
1615920817.936833,66,0.6979166865348816
1615920819.575178,67,0.6875
1615920821.210335,68,0.6770833134651184
1615920822.849417,69,0.6770833134651184
1615920824.4833658,70,0.65625
1615920826.105542,71,0.6979166865348816
1615920827.74145,72,0.71875
1615920829.384227,73,0.6770833134651184
1615920831.022522,74,0.6875
1615920832.660573,75,0.6770833134651184
1615920834.348668,76,0.625
1615920836.012562,77,0.6666666865348816
1615920837.645568,78,0.7083333134651184
1615920839.282349,79,0.7083333134651184
1615920840.927888,80,0.6770833134651184
1615920842.575916,81,0.7083333134651184
1615920844.217681,82,0.7083333134651184
1615920845.861378,83,0.6875
1615920847.485327,84,0.7083333134651184
1615920849.132291,85,0.71875
1615920850.751752,86,0.6875
1615920852.396281,87,0.6979166865348816
1615920854.02224,88,0.6979166865348816
1615920855.6582,89,0.6770833134651184
1615920857.303418,90,0.7083333134651184
1615920858.933232,91,0.6979166865348816
1615920860.567489,92,0.71875
1615920862.208023,93,0.7083333134651184
1615920863.842903,94,0.71875
1615920865.473702,95,0.6770833134651184
1615920867.137444,96,0.7083333134651184
1615920868.785819,97,0.6770833134651184
1615920870.455363,98,0.7291666865348816
1615920872.095364,99,0.7395833134651184
1615920873.739977,100,0.7083333134651184
1615920875.372893,101,0.71875
1615920877.016914,102,0.7083333134651184
1615920878.651828,103,0.7083333134651184
1615920880.287535,104,0.6458333134651184
1615920881.927572,105,0.6979166865348816
1615920883.553012,106,0.71875
1615920885.180805,107,0.6979166865348816
1615920886.835955,108,0.6979166865348816
