Wall time,Step,Value
1614713122.802251,0,0.3333333432674408
1614713122.871862,1,0.25
1614713122.938282,2,0.4375
1614713123.004466,3,0.375
1614713123.068908,4,0.5208333134651184
1614713123.134325,5,0.4895833432674408
1614713123.236142,6,0.5104166865348816
1614713123.311589,7,0.5833333134651184
1614713123.374733,8,0.5625
1614713123.439755,9,0.625
1614713123.508128,10,0.625
1614713123.570882,11,0.6354166865348816
1614713123.636676,12,0.6145833134651184
1614713123.704076,13,0.625
1614713123.773316,14,0.6666666865348816
1614713123.8373828,15,0.75
1614713123.902739,16,0.6458333134651184
1614713123.974338,17,0.6875
1614713124.040877,18,0.6145833134651184
1614713124.104409,19,0.6770833134651184
1614713124.170045,20,0.6666666865348816
1614713124.233238,21,0.6875
1614713124.305895,22,0.6666666865348816
1614713124.37412,23,0.6666666865348816
1614713124.439173,24,0.65625
1614713124.503068,25,0.7604166865348816
1614713124.568395,26,0.6875
1614713124.642014,27,0.7291666865348816
1614713124.713916,28,0.65625
1614713124.788108,29,0.7708333134651184
1614713124.854528,30,0.71875
1614713124.916378,31,0.6875
1614713124.989179,32,0.7395833134651184
1614713125.05727,33,0.75
1614713125.12066,34,0.7291666865348816
1614713125.188583,35,0.6875
1614713125.261509,36,0.7395833134651184
1614713125.337034,37,0.7083333134651184
1614713125.401263,38,0.6770833134651184
1614713125.465755,39,0.78125
1614713125.531811,40,0.75
1614713125.598234,41,0.7708333134651184
1614713125.663364,42,0.75
1614713125.729658,43,0.75
1614713125.796654,44,0.7708333134651184
1614713125.864682,45,0.75
1614713125.932988,46,0.75
1614713125.9943502,47,0.6979166865348816
1614713126.064747,48,0.7395833134651184
1614713126.135374,49,0.75
1614713126.200389,50,0.8125
1614713126.266466,51,0.8333333134651184
1614713126.336238,52,0.7708333134651184
1614713126.41201,53,0.75
1614713126.4878857,54,0.78125
1614713126.548332,55,0.78125
1614713126.6106648,56,0.78125
1614713126.683924,57,0.7395833134651184
1614713126.746088,58,0.7604166865348816
1614713126.808847,59,0.7083333134651184
